time;load_user1;load_user2;load_user3;load_user4;load_user5;load_user6;load_user7;load_user8;load_user9;load_user10;std_load_user1;std_load_user2;std_load_user3;std_load_user4;std_load_user5;std_load_user6;std_load_user7;std_load_user8;std_load_user9;std_load_user10;pv;std_pv;wind;std_wind
979;19.58710977;6.211521548;13.64674139;4.336441894;20.35725527;15.35148976;10.64887493;11.08649789;7.569795765;4.432397959;0.784109341;0.505659106;4.094022416;0.61434059;1.456146194;1.388295353;1.20077001;1.21141055;0.930502515;1.329719388;0;0;0.2723;0.209802723
980;19.58710977;6.211521548;13.64674139;4.336441894;20.35725527;15.35148976;10.64887493;11.08649789;7.569795765;4.432397959;0.784109341;0.505659106;4.094022416;0.61434059;1.456146194;1.388295353;1.20077001;1.21141055;0.930502515;1.329719388;0;0;0.2723;0.209802723
981;20.37596509;6.447889182;13.44437526;4.282639885;19.57034939;14.85102421;11.40763998;11.28164557;7.616638561;4.416454082;0.905170045;0.823229331;4.033312578;0.571020765;1.916202054;1.580853923;1.323642775;1.074078212;0.977378858;1.324936224;0;0;0.2697;0.221012115
982;20.37596509;6.447889182;13.44437526;4.282639885;19.57034939;14.85102421;11.40763998;11.28164557;7.616638561;4.416454082;0.905170045;0.823229331;4.033312578;0.571020765;1.916202054;1.580853923;1.323642775;1.074078212;0.977378858;1.324936224;0;0;0.2697;0.221012115
983;20.37596509;6.447889182;13.44437526;4.282639885;19.57034939;14.85102421;11.40763998;11.28164557;7.616638561;4.416454082;0.905170045;0.823229331;4.033312578;0.571020765;1.916202054;1.580853923;1.323642775;1.074078212;0.977378858;1.324936224;0;0;0.2697;0.221012115
984;20.37596509;6.447889182;13.44437526;4.282639885;19.57034939;14.85102421;11.40763998;11.28164557;7.616638561;4.416454082;0.905170045;0.823229331;4.033312578;0.571020765;1.916202054;1.580853923;1.323642775;1.074078212;0.977378858;1.324936224;0;0;0.2697;0.221012115
985;19.18429003;10.44415128;13.38729763;5.047764228;18.87000315;15.03142458;11.44252573;11.42405063;7.396477422;4.570578231;1.207228715;1.464344428;4.01618929;0.612598267;1.541100137;1.929045881;1.355944385;1.281682617;1.208579812;1.371173469;0;0;0.260233333;0.218936408
986;19.18429003;10.44415128;13.38729763;5.047764228;18.87000315;15.03142458;11.44252573;11.42405063;7.396477422;4.570578231;1.207228715;1.464344428;4.01618929;0.612598267;1.541100137;1.929045881;1.355944385;1.281682617;1.208579812;1.371173469;0;0;0.260233333;0.218936408
987;19.18429003;10.44415128;13.38729763;5.047764228;18.87000315;15.03142458;11.44252573;11.42405063;7.396477422;4.570578231;1.207228715;1.464344428;4.01618929;0.612598267;1.541100137;1.929045881;1.355944385;1.281682617;1.208579812;1.371173469;0;0;0.260233333;0.218936408
988;19.18429003;10.44415128;13.38729763;5.047764228;18.87000315;15.03142458;11.44252573;11.42405063;7.396477422;4.570578231;1.207228715;1.464344428;4.01618929;0.612598267;1.541100137;1.929045881;1.355944385;1.281682617;1.208579812;1.371173469;0;0;0.260233333;0.218936408
989;17.86253776;13.42897977;13.17974263;11.1441296;16.86339314;13.22742086;10.86691087;13.10126582;7.532321529;3.321641156;1.913185276;1.544352004;3.95392279;3.343238881;1.847094352;1.41806812;1.687594036;1.366444834;2.118913298;0.996492347;0.004004168;0.005517058;0.248133333;0.217539173
990;17.86253776;13.42897977;13.17974263;11.1441296;16.86339314;13.22742086;10.86691087;13.10126582;7.532321529;3.321641156;1.913185276;1.544352004;3.95392279;3.343238881;1.847094352;1.41806812;1.687594036;1.366444834;2.118913298;0.996492347;0.003953776;0.005517058;0.248133333;0.217539173
991;17.86253776;13.42897977;13.17974263;11.1441296;16.86339314;13.22742086;10.86691087;13.10126582;7.532321529;3.321641156;1.913185276;1.544352004;3.95392279;3.343238881;1.847094352;1.41806812;1.687594036;1.366444834;2.118913298;0.996492347;0.003841721;0.005517058;0.248133333;0.217539173
992;17.86253776;13.42897977;13.17974263;11.1441296;16.86339314;13.22742086;10.86691087;13.10126582;7.532321529;3.321641156;1.913185276;1.544352004;3.95392279;3.343238881;1.847094352;1.41806812;1.687594036;1.366444834;2.118913298;0.996492347;0.004180901;0.005517058;0.248133333;0.217539173
993;22.76351125;13.63236588;13.90099626;16.89460784;17.38275102;12.49418063;10.90615733;15.98628692;8.075697958;4.27827381;3.071920909;1.641857855;4.170298879;5.068382353;2.131854505;1.594589273;1.324125692;2.396578156;2.422709387;1.283482143;0.104782432;0.053163822;0.209366667;0.219203493
994;22.76351125;13.63236588;13.90099626;16.89460784;17.38275102;12.49418063;10.90615733;15.98628692;8.075697958;4.27827381;3.071920909;1.641857855;4.170298879;5.068382353;2.131854505;1.594589273;1.324125692;2.396578156;2.422709387;1.283482143;0.107438296;0.053163822;0.209366667;0.219203493
995;22.76351125;13.63236588;13.90099626;16.89460784;17.38275102;12.49418063;10.90615733;15.98628692;8.075697958;4.27827381;3.071920909;1.641857855;4.170298879;5.068382353;2.131854505;1.594589273;1.324125692;2.396578156;2.422709387;1.283482143;0.115835074;0.053163822;0.209366667;0.219203493
996;22.76351125;13.63236588;13.90099626;16.89460784;17.38275102;12.49418063;10.90615733;15.98628692;8.075697958;4.27827381;3.071920909;1.641857855;4.170298879;5.068382353;2.131854505;1.594589273;1.324125692;2.396578156;2.422709387;1.283482143;0.102589695;0.053163822;0.209366667;0.219203493
997;25.74269889;10.61455585;19.47384807;25.68203013;20.20774315;12.30214153;13.66213152;17.10443038;8.90013116;4.852253401;3.740196946;2.214791177;5.842154421;7.704609039;2.933244717;1.754058086;2.103181554;2.245517131;2.670039348;1.45567602;0.218036105;0.111043307;0.223066667;0.231575106
998;25.74269889;10.61455585;19.47384807;25.68203013;20.20774315;12.30214153;13.66213152;17.10443038;8.90013116;4.852253401;3.740196946;2.214791177;5.842154421;7.704609039;2.933244717;1.754058086;2.103181554;2.245517131;2.670039348;1.45567602;0.236372726;0.111043307;0.223066667;0.231575106
999;25.74269889;10.61455585;19.47384807;25.68203013;20.20774315;12.30214153;13.66213152;17.10443038;8.90013116;4.852253401;3.740196946;2.214791177;5.842154421;7.704609039;2.933244717;1.754058086;2.103181554;2.245517131;2.670039348;1.45567602;0.26241994;0.111043307;0.223066667;0.231575106
1000;25.74269889;10.61455585;19.47384807;25.68203013;20.20774315;12.30214153;13.66213152;17.10443038;8.90013116;4.852253401;3.740196946;2.214791177;5.842154421;7.704609039;2.933244717;1.754058086;2.103181554;2.245517131;2.670039348;1.45567602;0.23643915;0.111043307;0.223066667;0.231575106
1001;26.13293051;8.470756376;19.78518057;26.66947633;21.95467422;12.86080074;15.86865515;14.41455696;8.103803635;5.447491497;3.765364426;1.834537192;5.935554172;8.000842898;3.385430223;2.231178947;3.091825977;2.822019747;2.431141091;1.634247449;0.445321703;0.156256748;0.3027;0.261363421
1002;26.13293051;8.470756376;19.78518057;26.66947633;21.95467422;12.86080074;15.86865515;14.41455696;8.103803635;5.447491497;3.765364426;1.834537192;5.935554172;8.000842898;3.385430223;2.231178947;3.091825977;2.822019747;2.431141091;1.634247449;0.37206578;0.156256748;0.3027;0.261363421
1003;26.13293051;8.470756376;19.78518057;26.66947633;21.95467422;12.86080074;15.86865515;14.41455696;8.103803635;5.447491497;3.765364426;1.834537192;5.935554172;8.000842898;3.385430223;2.231178947;3.091825977;2.822019747;2.431141091;1.634247449;0.353851664;0.156256748;0.3027;0.261363421
1004;26.13293051;8.470756376;19.78518057;26.66947633;21.95467422;12.86080074;15.86865515;14.41455696;8.103803635;5.447491497;3.765364426;1.834537192;5.935554172;8.000842898;3.385430223;2.231178947;3.091825977;2.822019747;2.431141091;1.634247449;0.367752888;0.156256748;0.3027;0.261363421
1005;27.64350453;8.421284081;20.08613533;26.54919895;24.45703494;13.07029795;16.92394907;13.52320675;8.979763912;5.527210884;3.486421755;1.598799902;4.84655738;7.964759684;3.426393371;3.024434106;2.917073632;2.863438183;2.693929174;1.658163265;0.44475017;0.17766584;0.3431;0.276139689
1006;27.64350453;8.421284081;20.08613533;26.54919895;24.45703494;13.07029795;16.92394907;13.52320675;8.979763912;5.527210884;3.486421755;1.598799902;4.84655738;7.964759684;3.426393371;3.024434106;2.917073632;2.863438183;2.693929174;1.658163265;0.387051835;0.17766584;0.3431;0.276139689
1007;27.64350453;8.421284081;20.08613533;26.54919895;24.45703494;13.07029795;16.92394907;13.52320675;8.979763912;5.527210884;3.486421755;1.598799902;4.84655738;7.964759684;3.426393371;3.024434106;2.917073632;2.863438183;2.693929174;1.658163265;0.493840666;0.17766584;0.3431;0.276139689
1008;27.64350453;8.421284081;20.08613533;26.54919895;24.45703494;13.07029795;16.92394907;13.52320675;8.979763912;5.527210884;3.486421755;1.598799902;4.84655738;7.964759684;3.426393371;3.024434106;2.917073632;2.863438183;2.693929174;1.658163265;0.441629926;0.17766584;0.3431;0.276139689
1009;29.29674387;9.976912929;19.31818182;24.84236011;23.61504564;14.41457169;19.76713762;16.83544304;7.026419337;5.410289116;3.773964844;1.898476611;5.589555422;7.452708034;3.452031484;3.059999871;3.646428188;3.876799404;2.107925801;1.623086735;0.326815947;0.189563773;0.3677;0.289937704
1010;29.29674387;9.976912929;19.31818182;24.84236011;23.61504564;14.41457169;19.76713762;16.83544304;7.026419337;5.410289116;3.773964844;1.898476611;5.589555422;7.452708034;3.452031484;3.059999871;3.646428188;3.876799404;2.107925801;1.623086735;0.440298752;0.189563773;0.3677;0.289937704
1011;29.29674387;9.976912929;19.31818182;24.84236011;23.61504564;14.41457169;19.76713762;16.83544304;7.026419337;5.410289116;3.773964844;1.898476611;5.589555422;7.452708034;3.452031484;3.059999871;3.646428188;3.876799404;2.107925801;1.623086735;0.383215789;0.189563773;0.3677;0.289937704
1012;29.29674387;9.976912929;19.31818182;24.84236011;23.61504564;14.41457169;19.76713762;16.83544304;7.026419337;5.410289116;3.773964844;1.898476611;5.589555422;7.452708034;3.452031484;3.059999871;3.646428188;3.876799404;2.107925801;1.623086735;0.472500041;0.189563773;0.3677;0.289937704
1013;26.14551863;9.663588391;19.32337069;16.76428742;20.5618508;12.73859404;16.98063841;13.90295359;8.89544688;4.889455782;3.209718697;1.685410839;5.741085543;5.029286227;3.093785798;2.877979771;3.096641782;2.764965069;2.668634064;1.466836735;0.443264422;0.185178215;0.3881;0.289342459
1014;26.14551863;9.663588391;19.32337069;16.76428742;20.5618508;12.73859404;16.98063841;13.90295359;8.89544688;4.889455782;3.209718697;1.685410839;5.741085543;5.029286227;3.093785798;2.877979771;3.096641782;2.764965069;2.668634064;1.466836735;0.461567867;0.185178215;0.3881;0.289342459
1015;26.14551863;9.663588391;19.32337069;16.76428742;20.5618508;12.73859404;16.98063841;13.90295359;8.89544688;4.889455782;3.209718697;1.685410839;5.741085543;5.029286227;3.093785798;2.877979771;3.096641782;2.764965069;2.668634064;1.466836735;0.428597521;0.185178215;0.3881;0.289342459
1016;26.14551863;9.663588391;19.32337069;16.76428742;20.5618508;12.73859404;16.98063841;13.90295359;8.89544688;4.889455782;3.209718697;1.685410839;5.741085543;5.029286227;3.093785798;2.877979771;3.096641782;2.764965069;2.668634064;1.466836735;0.434775362;0.185178215;0.3881;0.289342459
1017;26.95115811;9.190853122;19.5516812;22.83853419;18.2090022;11.97625698;14.56480028;13.50738397;8.333333333;4.554634354;3.264945459;1.703305721;5.865504359;6.851560258;2.209104742;3.047581536;2.927342922;2.384661036;2.5;1.366390306;0.277686454;0.166271223;0.398533333;0.273978571
1018;26.95115811;9.190853122;19.5516812;22.83853419;18.2090022;11.97625698;14.56480028;13.50738397;8.333333333;4.554634354;3.264945459;1.703305721;5.865504359;6.851560258;2.209104742;3.047581536;2.927342922;2.384661036;2.5;1.366390306;0.359427207;0.166271223;0.398533333;0.273978571
1019;26.95115811;9.190853122;19.5516812;22.83853419;18.2090022;11.97625698;14.56480028;13.50738397;8.333333333;4.554634354;3.264945459;1.703305721;5.865504359;6.851560258;2.209104742;3.047581536;2.927342922;2.384661036;2.5;1.366390306;0.331182485;0.166271223;0.398533333;0.273978571
1020;26.95115811;9.190853122;19.5516812;22.83853419;18.2090022;11.97625698;14.56480028;13.50738397;8.333333333;4.554634354;3.264945459;1.703305721;5.865504359;6.851560258;2.209104742;3.047581536;2.927342922;2.384661036;2.5;1.366390306;0.379587284;0.166271223;0.398533333;0.273978571
1021;27.37915408;8.60817942;18.31672893;25.07771401;21.47466163;12.6047486;13.90633176;13.20675105;7.611954281;4.692814626;4.351714363;1.604342768;5.49501868;7.523314204;2.681247897;3.555569268;2.482437972;2.551595518;2.283586284;1.407844388;0.288019691;0.13575477;0.387066667;0.250826074
1022;27.37915408;8.60817942;18.31672893;25.07771401;21.47466163;12.6047486;13.90633176;13.20675105;7.611954281;4.692814626;4.351714363;1.604342768;5.49501868;7.523314204;2.681247897;3.555569268;2.482437972;2.551595518;2.283586284;1.407844388;0.285265621;0.13575477;0.387066667;0.250826074
1023;27.37915408;8.60817942;18.31672893;25.07771401;21.47466163;12.6047486;13.90633176;13.20675105;7.611954281;4.692814626;4.351714363;1.604342768;5.49501868;7.523314204;2.681247897;3.555569268;2.482437972;2.551595518;2.283586284;1.407844388;0.283094242;0.13575477;0.387066667;0.250826074
1024;27.37915408;8.60817942;18.31672893;25.07771401;21.47466163;12.6047486;13.90633176;13.20675105;7.611954281;4.692814626;4.351714363;1.604342768;5.49501868;7.523314204;2.681247897;3.555569268;2.482437972;2.551595518;2.283586284;1.407844388;0.233770975;0.13575477;0.387066667;0.250826074
1025;26.65743538;8.338830255;17.17517642;24.51691774;20.83726786;12.96554935;13.75806733;12.7742616;6.792205359;4.985119048;4.947193787;1.9351356;5.152552927;7.355075323;2.094982611;3.456811337;2.423234817;3.229081736;2.037661608;1.495535714;0.135948602;0.084007225;0.3395;0.223046732
1026;26.65743538;8.338830255;17.17517642;24.51691774;20.83726786;12.96554935;13.75806733;12.7742616;6.792205359;4.985119048;4.947193787;1.9351356;5.152552927;7.355075323;2.094982611;3.456811337;2.423234817;3.229081736;2.037661608;1.495535714;0.132224424;0.084007225;0.3395;0.223046732
1027;26.65743538;8.338830255;17.17517642;24.51691774;20.83726786;12.96554935;13.75806733;12.7742616;6.792205359;4.985119048;4.947193787;1.9351356;5.152552927;7.355075323;2.094982611;3.456811337;2.423234817;3.229081736;2.037661608;1.495535714;0.140130629;0.084007225;0.3395;0.223046732
1028;26.65743538;8.338830255;17.17517642;24.51691774;20.83726786;12.96554935;13.75806733;12.7742616;6.792205359;4.985119048;4.947193787;1.9351356;5.152552927;7.355075323;2.094982611;3.456811337;2.423234817;3.229081736;2.037661608;1.495535714;0.119608402;0.084007225;0.3395;0.223046732
1029;27.98338369;10.29023747;18.62287256;24.30242707;22.47403211;13.5183892;15.40205826;15.29535865;7.138842046;4.974489796;5.350718157;2.127156622;5.586861768;7.290728121;3.109306793;3.456735328;2.26822135;3.253956909;1.499706244;1.492346939;0.009052427;0.007837722;0.297966667;0.195530487
1030;27.98338369;10.29023747;18.62287256;24.30242707;22.47403211;13.5183892;15.40205826;15.29535865;7.138842046;4.974489796;5.350718157;2.127156622;5.586861768;7.290728121;3.109306793;3.456735328;2.26822135;3.253956909;1.499706244;1.492346939;0.008068156;0.007837722;0.297966667;0.195530487
1031;27.98338369;10.29023747;18.62287256;24.30242707;22.47403211;13.5183892;15.40205826;15.29535865;7.138842046;4.974489796;5.350718157;2.127156622;5.586861768;7.290728121;3.109306793;3.456735328;2.26822135;3.253956909;1.499706244;1.492346939;0.007876973;0.007837722;0.297966667;0.195530487
1032;27.98338369;10.29023747;18.62287256;24.30242707;22.47403211;13.5183892;15.40205826;15.29535865;7.138842046;4.974489796;5.350718157;2.127156622;5.586861768;7.290728121;3.109306793;3.456735328;2.26822135;3.253956909;1.499706244;1.492346939;0.007753748;0.007837722;0.297966667;0.195530487
1033;34.11379658;16.71613896;20.75550021;18.92025347;28.50173119;19.67527933;19.12611198;23.05907173;8.244332022;4.900085034;4.454130416;2.292191131;5.684715811;5.67607604;3.129349557;3.722429918;2.274578198;3.017631736;2.240059309;1.47002551;0;0;0.2861;0.177654906
1034;34.11379658;16.71613896;20.75550021;18.92025347;28.50173119;19.67527933;19.12611198;23.05907173;8.244332022;4.900085034;4.454130416;2.292191131;5.684715811;5.67607604;3.129349557;3.722429918;2.274578198;3.017631736;2.240059309;1.47002551;0;0;0.2861;0.177654906
1035;34.11379658;16.71613896;20.75550021;18.92025347;28.50173119;19.67527933;19.12611198;23.05907173;8.244332022;4.900085034;4.454130416;2.292191131;5.684715811;5.67607604;3.129349557;3.722429918;2.274578198;3.017631736;2.240059309;1.47002551;0;0;0.2861;0.177654906
1036;34.11379658;16.71613896;20.75550021;18.92025347;28.50173119;19.67527933;19.12611198;23.05907173;8.244332022;4.900085034;4.454130416;2.292191131;5.684715811;5.67607604;3.129349557;3.722429918;2.274578198;3.017631736;2.240059309;1.47002551;0;0;0.2861;0.177654906
1037;35.75864384;21.75681618;22.48858447;12.79567193;29.13912496;23.06215084;21.62480377;27.52637131;8.904815439;4.597151361;4.013647747;2.241494922;5.692412777;3.838701578;3.132265153;3.198266582;2.527669868;3.542833097;2.562804201;1.379145408;0;0;0.2782;0.172897897
1038;35.75864384;21.75681618;22.48858447;12.79567193;29.13912496;23.06215084;21.62480377;27.52637131;8.904815439;4.597151361;4.013647747;2.241494922;5.692412777;3.838701578;3.132265153;3.198266582;2.527669868;3.542833097;2.562804201;1.379145408;0;0;0.2782;0.172897897
1039;35.75864384;21.75681618;22.48858447;12.79567193;29.13912496;23.06215084;21.62480377;27.52637131;8.904815439;4.597151361;4.013647747;2.241494922;5.692412777;3.838701578;3.132265153;3.198266582;2.527669868;3.542833097;2.562804201;1.379145408;0;0;0.2782;0.172897897
1040;35.75864384;21.75681618;22.48858447;12.79567193;29.13912496;23.06215084;21.62480377;27.52637131;8.904815439;4.597151361;4.013647747;2.241494922;5.692412777;3.838701578;3.132265153;3.198266582;2.527669868;3.542833097;2.562804201;1.379145408;0;0;0.2782;0.172897897
1041;37.39090299;23.10356201;22.58198423;5.574246772;28.85583884;23.95833333;21.3762428;29.57805907;9.340453438;4.554634354;3.948666455;2.4491749;6.423740885;1.672274032;3.278549119;3.226511891;2.826054759;3.144835244;2.802136031;1.366390306;0;0;0.269566667;0.172015373
1042;37.39090299;23.10356201;22.58198423;5.574246772;28.85583884;23.95833333;21.3762428;29.57805907;9.340453438;4.554634354;3.948666455;2.4491749;6.423740885;1.672274032;3.278549119;3.226511891;2.826054759;3.144835244;2.802136031;1.366390306;0;0;0.269566667;0.172015373
1043;37.39090299;23.10356201;22.58198423;5.574246772;28.85583884;23.95833333;21.3762428;29.57805907;9.340453438;4.554634354;3.948666455;2.4491749;6.423740885;1.672274032;3.278549119;3.226511891;2.826054759;3.144835244;2.802136031;1.366390306;0;0;0.269566667;0.172015373
1044;37.39090299;23.10356201;22.58198423;5.574246772;28.85583884;23.95833333;21.3762428;29.57805907;9.340453438;4.554634354;3.948666455;2.4491749;6.423740885;1.672274032;3.278549119;3.226511891;2.826054759;3.144835244;2.802136031;1.366390306;0;0;0.269566667;0.172015373
1045;35.23413897;19.78891821;22.20838522;4.390243902;27.25055083;23.37639665;19.04761905;27.70042194;8.731497096;4.347363946;3.155499591;2.493814049;6.662515567;0.71982952;3.191824259;2.828944262;3.179427035;3.857003967;2.286514877;1.304209184;0;0;0.263366667;0.169340401
1046;35.23413897;19.78891821;22.20838522;4.390243902;27.25055083;23.37639665;19.04761905;27.70042194;8.731497096;4.347363946;3.155499591;2.493814049;6.662515567;0.71982952;3.191824259;2.828944262;3.179427035;3.857003967;2.286514877;1.304209184;0;0;0.263366667;0.169340401
1047;35.23413897;19.78891821;22.20838522;4.390243902;27.25055083;23.37639665;19.04761905;27.70042194;8.731497096;4.347363946;3.155499591;2.493814049;6.662515567;0.71982952;3.191824259;2.828944262;3.179427035;3.857003967;2.286514877;1.304209184;0;0;0.263366667;0.169340401
1048;35.23413897;19.78891821;22.20838522;4.390243902;27.25055083;23.37639665;19.04761905;27.70042194;8.731497096;4.347363946;3.155499591;2.493814049;6.662515567;0.71982952;3.191824259;2.828944262;3.179427035;3.857003967;2.286514877;1.304209184;0;0;0.263366667;0.169340401
1049;32.99765022;14.28649956;19.51535907;4.31252989;24.87409506;21.9972067;16.17390546;20.9335443;7.967959528;4.193239796;2.797796708;1.763649835;5.854607721;0.628499406;1.968767403;2.482955986;1.967724252;2.917917625;1.098585039;1.257971939;0;0;0.271433333;0.175677346
1050;32.99765022;14.28649956;19.51535907;4.31252989;24.87409506;21.9972067;16.17390546;20.9335443;7.967959528;4.193239796;2.797796708;1.763649835;5.854607721;0.628499406;1.968767403;2.482955986;1.967724252;2.917917625;1.098585039;1.257971939;0;0;0.271433333;0.175677346
1051;32.99765022;14.28649956;19.51535907;4.31252989;24.87409506;21.9972067;16.17390546;20.9335443;7.967959528;4.193239796;2.797796708;1.763649835;5.854607721;0.628499406;1.968767403;2.482955986;1.967724252;2.917917625;1.098585039;1.257971939;0;0;0.271433333;0.175677346
1052;32.99765022;14.28649956;19.51535907;4.31252989;24.87409506;21.9972067;16.17390546;20.9335443;7.967959528;4.193239796;2.797796708;1.763649835;5.854607721;0.628499406;1.968767403;2.482955986;1.967724252;2.917917625;1.098585039;1.257971939;0;0;0.271433333;0.175677346
1053;30.02265861;12.06574318;18.49833956;4.31252989;22.73371105;20.55982309;15.04447933;17.87974684;7.813378302;4.113520408;2.531421628;1.937266612;5.549501868;0.541274097;2.322266716;2.286247436;1.951013075;2.364854332;1.051359101;1.234056122;0;0;0.275433333;0.173928381
1054;30.02265861;12.06574318;18.49833956;4.31252989;22.73371105;20.55982309;15.04447933;17.87974684;7.813378302;4.113520408;2.531421628;1.937266612;5.549501868;0.541274097;2.322266716;2.286247436;1.951013075;2.364854332;1.051359101;1.234056122;0;0;0.275433333;0.173928381
1055;30.02265861;12.06574318;18.49833956;4.31252989;22.73371105;20.55982309;15.04447933;17.87974684;7.813378302;4.113520408;2.531421628;1.937266612;5.549501868;0.541274097;2.322266716;2.286247436;1.951013075;2.364854332;1.051359101;1.234056122;0;0;0.275433333;0.173928381
1056;30.02265861;12.06574318;18.49833956;4.31252989;22.73371105;20.55982309;15.04447933;17.87974684;7.813378302;4.113520408;2.531421628;1.937266612;5.549501868;0.541274097;2.322266716;2.286247436;1.951013075;2.364854332;1.051359101;1.234056122;0;0;0.275433333;0.173928381
1057;28.97364888;10.24626209;28.42465753;4.952415112;24.77179729;22.858473;15.2712367;16.78270042;6.951470864;3.709608844;2.885357449;1.692148215;8.435310151;1.485724534;2.977676885;3.097295457;3.002698178;3.599749997;2.026303576;1.112882653;0;0;0.295533333;0.263278761
1058;28.97364888;10.24626209;28.42465753;4.952415112;24.77179729;22.858473;15.2712367;16.78270042;6.951470864;3.709608844;2.885357449;1.692148215;8.435310151;1.485724534;2.977676885;3.097295457;3.002698178;3.599749997;2.026303576;1.112882653;0;0;0.295533333;0.263278761
1059;28.97364888;10.24626209;28.42465753;4.952415112;24.77179729;22.858473;15.2712367;16.78270042;6.951470864;3.709608844;2.885357449;1.692148215;8.435310151;1.485724534;2.977676885;3.097295457;3.002698178;3.599749997;2.026303576;1.112882653;0;0;0.295533333;0.263278761
1060;28.97364888;10.24626209;28.42465753;4.952415112;24.77179729;22.858473;15.2712367;16.78270042;6.951470864;3.709608844;2.885357449;1.692148215;8.435310151;1.485724534;2.977676885;3.097295457;3.002698178;3.599749997;2.026303576;1.112882653;0;0;0.295533333;0.263278761
1061;25.11329305;8.074978012;25.58634288;4.838713534;24.61441612;21.08938547;14.20286063;14.85232068;6.965523702;3.518282313;2.633616044;1.838621927;7.675902864;1.45161406;2.97121612;3.179166576;3.194257072;3.14725007;2.017867542;0.722719041;0;0;0.296533333;0.254183851
1062;25.11329305;8.074978012;25.58634288;4.838713534;24.61441612;21.08938547;14.20286063;14.85232068;6.965523702;3.518282313;2.633616044;1.838621927;7.675902864;1.45161406;2.97121612;3.179166576;3.194257072;3.14725007;2.017867542;0.722719041;0;0;0.296533333;0.254183851
1063;25.11329305;8.074978012;25.58634288;4.838713534;24.61441612;21.08938547;14.20286063;14.85232068;6.965523702;3.518282313;2.633616044;1.838621927;7.675902864;1.45161406;2.97121612;3.179166576;3.194257072;3.14725007;2.017867542;0.722719041;0;0;0.296533333;0.254183851
1064;25.11329305;8.074978012;25.58634288;4.838713534;24.61441612;21.08938547;14.20286063;14.85232068;6.965523702;3.518282313;2.633616044;1.838621927;7.675902864;1.45161406;2.97121612;3.179166576;3.194257072;3.14725007;2.017867542;0.722719041;0;0;0.296533333;0.254183851
1065;22.66700235;7.003078276;23.46928186;4.862685318;23.7566887;20.46089385;13.45281702;13.77637131;6.984260821;3.512967687;2.459421473;1.498150695;7.040784558;1.458805595;2.251113382;3.177843962;2.997613337;2.602913469;2.044509424;0.713625826;0;0;0.293066667;0.240774602
1066;22.66700235;7.003078276;23.46928186;4.862685318;23.7566887;20.46089385;13.45281702;13.77637131;6.984260821;3.512967687;2.459421473;1.498150695;7.040784558;1.458805595;2.251113382;3.177843962;2.997613337;2.602913469;2.044509424;0.713625826;0;0;0.293066667;0.240774602
1067;22.66700235;7.003078276;23.46928186;4.862685318;23.7566887;20.46089385;13.45281702;13.77637131;6.984260821;3.512967687;2.459421473;1.498150695;7.040784558;1.458805595;2.251113382;3.177843962;2.997613337;2.602913469;2.044509424;0.713625826;0;0;0.293066667;0.240774602
1068;22.66700235;7.003078276;23.46928186;4.862685318;23.7566887;20.46089385;13.45281702;13.77637131;6.984260821;3.512967687;2.459421473;1.498150695;7.040784558;1.458805595;2.251113382;3.177843962;2.997613337;2.602913469;2.044509424;0.713625826;0;0;0.293066667;0.240774602
1069;21.76485398;6.552330695;22.78953923;4.898553324;24.74032106;20.18156425;12.95133438;13.47046414;6.928049466;3.566113946;2.528959702;1.500152345;6.836861768;1.469565997;2.280726105;2.753735217;2.427108021;2.014226055;2.00244237;0.778257832;0;0;0.2851;0.21766953
1070;21.76485398;6.552330695;22.78953923;4.898553324;24.74032106;20.18156425;12.95133438;13.47046414;6.928049466;3.566113946;2.528959702;1.500152345;6.836861768;1.469565997;2.280726105;2.753735217;2.427108021;2.014226055;2.00244237;0.778257832;0;0;0.2851;0.21766953
1071;21.76485398;6.552330695;22.78953923;4.898553324;24.74032106;20.18156425;12.95133438;13.47046414;6.928049466;3.566113946;2.528959702;1.500152345;6.836861768;1.469565997;2.280726105;2.753735217;2.427108021;2.014226055;2.00244237;0.778257832;0;0;0.2851;0.21766953
1072;21.76485398;6.552330695;22.78953923;4.898553324;24.74032106;20.18156425;12.95133438;13.47046414;6.928049466;3.566113946;2.528959702;1.500152345;6.836861768;1.469565997;2.280726105;2.753735217;2.427108021;2.014226055;2.00244237;0.778257832;0;0;0.2851;0.21766953
1073;21.70610943;6.244503078;22.4626401;4.87464132;23.1822474;18.84310987;12.68096982;12.90084388;6.918680907;3.53422619;2.002312584;1.288867583;6.73879203;1.462392396;1.953005315;2.486311733;2.309730638;1.985736488;2.046684352;0.714362452;0;0;0.2755;0.198835532
1074;21.70610943;6.244503078;22.4626401;4.87464132;23.1822474;18.84310987;12.68096982;12.90084388;6.918680907;3.53422619;2.002312584;1.288867583;6.73879203;1.462392396;1.953005315;2.486311733;2.309730638;1.985736488;2.046684352;0.714362452;0;0;0.2755;0.198835532
1075;21.70610943;6.244503078;22.4626401;4.87464132;23.1822474;18.84310987;12.68096982;12.90084388;6.918680907;3.53422619;2.002312584;1.288867583;6.73879203;1.462392396;1.953005315;2.486311733;2.309730638;1.985736488;2.046684352;0.714362452;0;0;0.2755;0.198835532
